,gamepk,game_time,stadium,time_zone,field_type,roof_type,weather_sky,temperature,wind,attendance,game_duration,away_final_score,home_final_score,innings_final,pitch_start_time,pitch_end_time,total_half_inning_runs,runs_to_start,runs_to_end,inning,is_top_inning,away_score,home_score,batter,bat_side,pitcher,pitch_hand,pitch_result,pitch_result_code,pitch_type_code,pitch_type_description,balls,strikes,outs,pitch_index,pitch_start_speed,pitch_end_speed,strike_zone_top,strike_zone_bottom,zone,type_confidence,plate_time,extension,px_min,px_max,pz_min,pz_max,px,pz,breaks_angle,breaks_length,breaks_y,break_vertical,break_vertical_induced,break_horizontal,spin_rate,spin_direction,is_first_base,is_second_base,is_third_base,umpire_run_favor,umpire_wp_favor,batted_ball_xba,batted_ball_xslg,at_bat_event,at_bat_event_type,at_bat_description,at_bat_scorebook_notation,at_bat_rbi,batted_ball_launch_speed,batted_ball_launch_angle,batted_ball_total_distance,batted_ball_trajectory,batted_ball_hardness,batted_ball_location,batted_ball_coordinates_x,batted_ball_coordinates_y
39,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:27:30.728Z,2023-10-28T00:27:38.742Z,2,2,0,1,False,0,2,Mitch Garver,Right,Zac Gallen,Right,"In play, out(s)",X,FC,Cutter,1,2,1,5,91.1,84.1,3.39,1.58,6,2.0,0.4121357484100012,6.494083207873119,0.8293574046427954,-0.8293574046427954,1.458975928690538,3.5110240713094623,0.3366737031840342,2.5646658266322406,10.8,4.8,24.0,-23.6,9.2,-4.6,2375,192,True,False,False,0.0,0.0,0.0533807829181494,0.0569395017793594,Grounded Into DP,grounded_into_double_play,"D-backs challenged (play at 1st), call on the field was overturned: Mitch Garver grounds into a double play, third baseman Evan Longoria to second baseman Ketel Marte to first baseman Christian Walker. Adolis Garcia out at 2nd. Mitch Garver out at 1st.",5-4-3,0.0,72.4,-28.0,6.0,ground_ball,medium,5,107.25,169.02
40,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:31:53.856Z,2023-10-28T00:31:57.838Z,0,0,0,2,True,0,2,Christian Walker,Right,Nathan Eovaldi,Right,Called Strike,C,FF,Four-Seam Fastball,0,0,0,0,95.3,86.3,3.36707787041643,1.57766084650001,3,0.91,0.3969649836704545,6.776348240450395,0.8293574046427954,-0.8293574046427954,1.4566367751905478,3.4881019417258923,0.303770134058796,2.943677013208368,36.0,4.8,24.0,-18.7,11.8,13.8,2151,234,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
41,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:32:08.077Z,2023-10-28T00:32:11.395Z,0,0,0,2,True,0,2,Christian Walker,Right,Nathan Eovaldi,Right,Foul,F,CU,Curveball,0,1,0,1,77.4,70.9,3.43,1.6,9,0.89,0.48894252395895865,6.941613261579978,0.8293574046427954,-0.8293574046427954,1.478975928690538,3.5510240713094623,0.4044089343026017,1.6535608827887667,7.2,13.2,24.0,-57.2,-11.0,-7.0,1983,42,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
42,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:32:31.379Z,2023-10-28T00:32:36.164Z,0,0,0,2,True,0,2,Christian Walker,Right,Nathan Eovaldi,Right,Ball,B,FC,Cutter,0,2,0,2,88.6,80.9,3.26017979234042,1.49770847902759,14,0.82,0.42698366420667755,6.960080907878958,0.8293574046427954,-0.8293574046427954,1.376684407718128,3.381203863649882,2.015680051393275,2.1258364089516193,9.6,7.2,24.0,-29.6,5.5,-5.4,2267,158,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
43,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:32:47.526Z,2023-10-28T00:32:51.457Z,0,0,0,2,True,0,2,Christian Walker,Right,Nathan Eovaldi,Right,Ball,B,FF,Four-Seam Fastball,1,2,0,3,96.0,86.7,3.18002456557054,1.44441221171874,12,0.92,0.39487681122156193,6.8699139099386155,0.8293574046427954,-0.8293574046427954,1.3233881404092778,3.3010486368800023,1.2245958885332928,3.960183698423041,37.2,4.8,24.0,-17.9,12.2,13.8,2275,230,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
44,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:33:15.155Z,2023-10-28T00:33:19.152Z,0,0,0,2,True,0,2,Christian Walker,Right,Nathan Eovaldi,Right,Ball,B,CU,Curveball,2,2,0,5,77.2,70.5,3.18002456557054,1.47105982167889,14,0.89,0.49104797211991835,6.753796969680783,0.8293574046427954,-0.8293574046427954,1.3500357503694278,3.3010486368800023,1.291051170023606,2.0206398096419407,8.4,13.2,24.0,-56.8,-10.2,-8.0,2033,44,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
45,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:33:34.011Z,2023-10-28T00:33:38.513Z,0,0,0,2,True,0,2,Christian Walker,Right,Nathan Eovaldi,Right,Called Strike,C,FF,Four-Seam Fastball,3,2,0,6,95.1,86.2,3.20674125934959,1.44441221171874,5,0.92,0.39802641319232146,6.859758915629185,0.8293574046427954,-0.8293574046427954,1.3233881404092778,3.327765330659052,0.20594330640779981,2.168519604698006,37.2,4.8,24.0,-18.2,12.4,13.7,2242,229,False,False,False,0.0,0.0,0.0,0.0,Strikeout,strikeout,Christian Walker called out on strikes.,Kc,0.0,,,,,,,,
46,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:34:01.737Z,2023-10-28T00:34:05.357Z,0,0,0,2,True,0,2,Tommy Pham,Right,Nathan Eovaldi,Right,Called Strike,C,FF,Four-Seam Fastball,0,0,1,0,96.6,87.4,3.52675559604007,1.60359394578134,14,0.93,0.39259019151070085,6.808197286629859,0.8293574046427954,-0.8293574046427954,1.4825698744718778,3.647779667349532,0.9732964650637969,2.185072440897701,40.8,4.8,24.0,-16.7,13.0,14.3,2300,230,False,False,False,0.0585825281652243,0.0057344524440271,,,,,,,,,,,,,,,
47,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:34:15.780Z,2023-10-28T00:34:18.780Z,0,0,0,2,True,0,2,Tommy Pham,Right,Nathan Eovaldi,Right,Swinging Strike,S,FS,Splitter,0,1,1,1,89.1,81.6,3.49,1.63,8,0.91,0.42380786362752776,6.726440782013338,0.8293574046427954,-0.8293574046427954,1.5089759286905378,3.6110240713094623,0.23045230474387862,1.695736456805118,22.8,8.4,24.0,-36.4,-1.7,14.9,1719,234,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
48,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:34:33.660Z,2023-10-28T00:34:36.749Z,0,0,0,2,True,0,2,Tommy Pham,Right,Nathan Eovaldi,Right,Swinging Strike,S,FS,Splitter,0,2,1,2,89.2,81.8,3.49,1.63,7,0.91,0.42278760155081274,6.832211111622915,0.8293574046427954,-0.8293574046427954,1.5089759286905378,3.6110240713094623,-0.28756779170424407,1.6726777027827184,24.0,8.4,24.0,-35.8,-1.2,15.5,1781,239,False,False,False,0.0,0.0,0.0,0.0,Strikeout,strikeout,Tommy Pham strikes out swinging.,Ks,0.0,,,,,,,,
49,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:35:05.551Z,2023-10-28T00:35:09.189Z,0,0,0,2,True,0,2,Lourdes Gurriel Jr.,Right,Nathan Eovaldi,Right,Called Strike,C,CU,Curveball,0,0,2,0,78.1,71.1,3.4728014977944,1.65648846139356,12,0.88,0.4854557416063421,6.910898142026567,0.8293574046427954,-0.8293574046427954,1.5354643900840979,3.593825569103862,0.9048108767976727,2.9477725515781787,9.6,13.2,24.0,-55.2,-9.7,-9.4,1977,47,False,False,False,0.0331400820354242,0.0031931758656379,,,,,,,,,,,,,,,
50,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:35:23.049Z,2023-10-28T00:35:26.504Z,0,0,0,2,True,0,2,Lourdes Gurriel Jr.,Right,Nathan Eovaldi,Right,Foul,F,FF,Four-Seam Fastball,0,1,2,1,96.0,86.7,3.61,1.72,6,0.93,0.3946157790707763,6.828177177495561,0.8293574046427954,-0.8293574046427954,1.5989759286905378,3.731024071309462,0.2629463757506042,2.864231315150257,36.0,4.8,24.0,-15.6,14.5,11.4,2292,224,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
51,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:35:43.752Z,2023-10-28T00:35:47.049Z,0,0,0,2,True,0,2,Lourdes Gurriel Jr.,Right,Nathan Eovaldi,Right,Foul,F,FF,Four-Seam Fastball,0,2,2,2,95.7,87.5,3.61,1.72,3,0.91,0.3934600030393307,6.682171186117452,0.8293574046427954,-0.8293574046427954,1.5989759286905378,3.731024071309462,0.31770138377457924,3.6950591039968628,36.0,4.8,24.0,-17.8,12.1,13.0,2064,229,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
52,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:36:02.417Z,2023-10-28T00:36:07.236Z,0,0,0,2,True,0,2,Lourdes Gurriel Jr.,Right,Nathan Eovaldi,Right,Swinging Strike,S,CU,Curveball,0,2,2,3,78.7,72.3,3.61,1.72,14,0.84,0.48038718767105193,6.886294618087354,0.8293574046427954,-0.8293574046427954,1.5989759286905378,3.731024071309462,1.5583588918976836,1.9775554828487991,9.6,12.0,24.0,-51.2,-6.7,-9.5,1949,39,False,False,False,0.0,0.0,0.0,0.0,Strikeout,strikeout,Lourdes Gurriel Jr. strikes out swinging.,Ks,0.0,,,,,,,,
53,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:39:12.325Z,2023-10-28T00:39:15.961Z,0,0,0,2,False,0,2,Jonah Heim,Left,Zac Gallen,Right,Called Strike,C,FF,Four-Seam Fastball,0,0,0,0,94.1,85.8,3.74145512436785,1.79091605406474,13,0.92,0.40138902140505106,6.584294368094822,0.8293574046427954,-0.8293574046427954,1.6698919827552778,3.862479195677312,-0.39667083394019403,1.731993189235284,16.8,3.6,24.0,-13.3,17.8,4.0,2307,210,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
54,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:39:26.462Z,2023-10-28T00:39:29.462Z,0,0,0,2,False,0,2,Jonah Heim,Left,Zac Gallen,Right,Foul,F,FC,Cutter,0,1,0,1,91.1,83.4,3.55,1.7,3,0.79,0.4135080484381848,6.463873690125357,0.8293574046427954,-0.8293574046427954,1.5789759286905378,3.671024071309462,0.63321201177942,3.4088375630779337,4.8,3.6,24.0,-17.6,15.4,-1.6,2368,201,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
55,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:39:44.266Z,2023-10-28T00:39:47.266Z,0,0,0,2,False,0,2,Jonah Heim,Left,Zac Gallen,Right,Foul,F,FF,Four-Seam Fastball,0,2,0,2,93.2,83.9,3.55,1.7,12,0.9,0.40708643145260615,6.344664894646421,0.8293574046427954,-0.8293574046427954,1.5789759286905378,3.671024071309462,0.19114941592132803,4.264058077610519,14.4,3.6,24.0,-16.6,15.4,4.2,2086,209,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
56,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:40:02.212Z,2023-10-28T00:40:10.137Z,0,0,0,2,False,0,2,Jonah Heim,Left,Zac Gallen,Right,"In play, out(s)",X,CH,Changeup,0,2,0,3,86.6,79.1,3.55,1.7,7,0.91,0.4363689995150959,6.658539351364276,0.8293574046427954,-0.8293574046427954,1.5789759286905378,3.671024071309462,-0.5710143647077274,1.8941481135748044,21.6,8.4,24.0,-34.1,2.6,13.6,1569,235,False,False,False,0.0,0.0,0.0806270996640537,0.089585666293393,Groundout,field_out,"Jonah Heim grounds out, second baseman Ketel Marte to first baseman Christian Walker.",4-3,0.0,88.4,-19.0,7.0,ground_ball,medium,4,155.36,144.29
57,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:40:34.894Z,2023-10-28T00:40:38.472Z,0,0,0,2,False,0,2,Nathaniel Lowe,Left,Zac Gallen,Right,Called Strike,C,FF,Four-Seam Fastball,0,0,1,0,93.9,84.9,3.63445153280308,1.71093678718021,14,0.92,0.403927931395637,6.4215470639444385,0.8293574046427954,-0.8293574046427954,1.5899127158707478,3.7554756041125423,0.8295180892329264,2.4177898250199013,15.6,2.4,24.0,-12.7,18.8,3.4,2325,206,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
58,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:40:49.153Z,2023-10-28T00:40:53.193Z,0,0,0,2,False,0,2,Nathaniel Lowe,Left,Zac Gallen,Right,Called Strike,C,FF,Four-Seam Fastball,0,1,1,1,94.2,85.1,3.52747940092535,1.68427934626662,3,0.92,0.40228904503896157,6.480183206422947,0.8293574046427954,-0.8293574046427954,1.5632552749571578,3.648503472234812,0.6962795081456904,3.4765364938892263,21.6,3.6,24.0,-12.5,18.7,4.9,2459,210,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
59,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:41:05.017Z,2023-10-28T00:41:09.292Z,0,0,0,2,False,0,2,Nathaniel Lowe,Left,Zac Gallen,Right,Ball,B,FF,Four-Seam Fastball,0,2,1,2,94.0,84.9,3.4740047988901,1.65762304326779,12,0.92,0.40294765052295123,6.521417165535349,0.8293574046427954,-0.8293574046427954,1.536598971958328,3.5950288701995623,0.5485541924803342,4.139763658566792,18.0,2.4,24.0,-12.2,19.1,4.0,2358,209,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
60,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:41:22.222Z,2023-10-28T00:41:26.086Z,0,0,0,2,False,0,2,Nathaniel Lowe,Left,Zac Gallen,Right,Ball,B,FF,Four-Seam Fastball,1,2,1,3,94.4,85.4,3.52747940092535,1.63927877978743,12,0.91,0.40154562115622605,6.5988659433648875,0.8293574046427954,-0.8293574046427954,1.5182547084779678,3.648503472234812,1.6385717870683822,3.1514048653042956,8.4,2.4,24.0,-13.2,18.0,1.8,2205,205,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
61,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:41:38.295Z,2023-10-28T00:41:46.152Z,0,0,0,2,False,0,2,Nathaniel Lowe,Left,Zac Gallen,Right,"In play, out(s)",X,CH,Changeup,2,2,1,4,88.4,80.7,3.46,1.64,13,0.87,0.4274399579926178,6.6689617876377865,0.8293574046427954,-0.8293574046427954,1.5189759286905378,3.581024071309462,-0.6011294294406395,1.4859145564906666,26.4,7.2,24.0,-27.1,8.2,13.7,1616,236,False,False,False,0.0,0.0,0.0637065637065637,0.0694980694980695,Groundout,field_out,"Nathaniel Lowe grounds out, second baseman Ketel Marte to first baseman Christian Walker.",4-3,0.0,81.6,-21.0,5.0,ground_ball,medium,4,145.78,153.31
62,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:42:11.634Z,2023-10-28T00:42:17.132Z,0,0,0,2,False,0,2,Josh Jung,Right,Zac Gallen,Right,Called Strike,C,SL,Slider,0,0,2,0,89.7,82.6,3.7147012179289,1.73927703591112,2,2.0,0.41879147498363656,6.631479506668615,0.8293574046427954,-0.8293574046427954,1.618252964601658,3.835725289238362,0.01401261524667542,3.2926921170017507,12.0,6.0,24.0,-25.6,8.3,-5.4,2449,163,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
63,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:42:27.358Z,2023-10-28T00:42:32.783Z,0,0,0,2,False,0,2,Josh Jung,Right,Zac Gallen,Right,Called Strike,C,FF,Four-Seam Fastball,0,1,2,1,94.8,86.0,3.7147012179289,1.76425512934065,7,0.93,0.3989013083525288,6.616168954316366,0.8293574046427954,-0.8293574046427954,1.643231058031188,3.835725289238362,-0.5704491432243246,2.261998829240142,14.4,2.4,24.0,-11.6,19.1,2.9,2272,211,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
64,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:42:51.506Z,2023-10-28T00:42:54.506Z,0,0,0,2,False,0,2,Josh Jung,Right,Zac Gallen,Right,Foul,F,CH,Changeup,0,2,2,3,89.0,81.4,3.64,1.74,13,0.88,0.42429160145630673,6.870940530648953,0.8293574046427954,-0.8293574046427954,1.6189759286905379,3.7610240713094623,-0.28280670141799996,1.5421646047215682,22.8,7.2,24.0,-29.2,5.5,12.1,1435,226,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
65,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:43:19.767Z,2023-10-28T00:43:26.555Z,0,0,0,2,False,0,2,Josh Jung,Right,Zac Gallen,Right,Swinging Strike,S,KC,Knuckle Curve,0,2,2,4,80.4,73.7,3.64,1.74,13,0.9,0.47046514066538414,6.431008277387822,0.8293574046427954,-0.8293574046427954,1.6189759286905379,3.7610240713094623,-0.37749352655989793,1.4935037431767084,4.8,12.0,24.0,-55.2,-12.5,-4.8,2335,34,False,False,False,0.0,0.0,0.0,0.0,Strikeout,strikeout,Josh Jung strikes out swinging.,Ks,0.0,,,,,,,,
66,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:46:24.524Z,2023-10-28T00:46:28.606Z,3,0,3,3,True,0,2,Alek Thomas,Left,Nathan Eovaldi,Right,Called Strike,C,FS,Splitter,0,0,0,0,87.7,80.2,3.20674125934959,1.44441221171874,2,0.9,0.4300984877774612,6.605253653171804,0.8293574046427954,-0.8293574046427954,1.3233881404092778,3.327765330659052,-0.23857929585844673,2.784922466332756,18.0,8.4,24.0,-37.6,-1.9,11.9,1767,232,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
67,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:46:37.850Z,2023-10-28T00:46:42.877Z,3,0,3,3,True,0,2,Alek Thomas,Left,Nathan Eovaldi,Right,Foul,F,FF,Four-Seam Fastball,0,1,0,1,95.5,86.3,3.21,1.43,5,0.91,0.3968136214864959,6.646518856519911,0.8293574046427954,-0.8293574046427954,1.3089759286905378,3.331024071309462,0.002493189952569035,2.401284621074804,31.2,6.0,24.0,-20.8,9.6,12.4,2094,232,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
68,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:47:07.739Z,2023-10-28T00:47:15.363Z,3,0,3,3,True,0,2,Alek Thomas,Left,Nathan Eovaldi,Right,"In play, no out",D,FS,Splitter,0,2,0,2,89.2,82.3,3.21,1.43,7,0.87,0.4215720537221679,6.422813413533882,0.8293574046427954,-0.8293574046427954,1.3089759286905378,3.331024071309462,-0.4464924753003524,1.4711604097476632,19.2,7.2,24.0,-33.0,1.2,11.3,1591,233,False,False,False,0.0,0.0,0.2941176470588235,0.2941176470588235,Single,single,Alek Thomas singles on a ground ball to shortstop Corey Seager.,1B,0.0,62.5,-53.0,2.0,ground_ball,medium,6,128.21,158.22
69,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:47:52.165Z,2023-10-28T00:48:01.671Z,3,0,3,3,True,0,2,Evan Longoria,Right,Nathan Eovaldi,Right,"In play, no out",D,FF,Four-Seam Fastball,0,0,0,0,95.8,87.1,3.66,1.73,5,0.93,0.3943341290333784,6.8276269555631455,0.8293574046427954,-0.8293574046427954,1.6089759286905378,3.7810240713094623,0.14167165163241582,2.5858569970432677,40.8,4.8,24.0,-16.3,13.7,14.0,2289,228,True,False,False,0.0,0.0,0.5132304299889746,0.5804851157662624,Single,single,Evan Longoria singles on a ground ball to right fielder Adolis Garcia. Alek Thomas to 2nd.,1B,0.0,94.9,4.0,90.0,ground_ball,medium,9,175.69,116.81
70,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:48:37.413Z,2023-10-28T00:48:44.644Z,3,0,3,3,True,0,2,Geraldo Perdomo,Left,Nathan Eovaldi,Right,"In play, out(s)",X,FS,Splitter,0,0,0,0,88.8,81.5,3.41,1.57,14,0.91,0.42473893893736925,6.810781847858921,0.8293574046427954,-0.8293574046427954,1.448975928690538,3.5310240713094623,0.3970049456185445,1.5456632186162944,24.0,8.4,24.0,-34.3,0.6,15.4,1640,236,True,True,False,0.0,0.0,0.375,0.375,Sac Bunt,sac_bunt,"Geraldo Perdomo out on a sacrifice bunt, pitcher Nathan Eovaldi to second baseman Marcus Semien. Alek Thomas to 3rd. Evan Longoria to 2nd.",1-4,0.0,32.4,-72.0,4.0,bunt_grounder,soft,1,124.59,194.07
71,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:49:18.679Z,2023-10-28T00:49:21.679Z,3,0,3,3,True,0,2,Corbin Carroll,Left,Nathan Eovaldi,Right,Swinging Strike,S,FC,Cutter,0,0,1,0,91.9,83.5,3.12,1.49,2,0.92,0.41113534414992836,6.635303896541601,0.8293574046427954,-0.8293574046427954,1.3689759286905379,3.2410240713094622,-0.06880028681824538,3.2619984749125086,6.0,6.0,24.0,-23.9,8.8,-2.3,2306,193,False,True,True,0.0,0.0,,,,,,,,,,,,,,,
72,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:49:36.229Z,2023-10-28T00:49:41.323Z,3,0,3,3,True,0,2,Corbin Carroll,Left,Nathan Eovaldi,Right,Called Strike,C,FF,Four-Seam Fastball,0,1,1,1,94.8,85.6,3.23296707142028,1.49719315987261,3,0.92,0.3997187421828867,6.596283202894931,0.8293574046427954,-0.8293574046427954,1.376169088563148,3.353991142729742,0.7803473676534863,3.2377095947674683,32.4,4.8,24.0,-17.2,13.7,10.8,2060,229,False,True,True,0.0,0.0,,,,,,,,,,,,,,,
73,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:49:58.863Z,2023-10-28T00:50:14.048Z,3,0,3,3,True,0,2,Corbin Carroll,Left,Nathan Eovaldi,Right,"In play, run(s)",E,FS,Splitter,0,2,1,2,88.3,80.9,3.12,1.49,8,0.9,0.4276625409918169,6.798452242393378,0.8293574046427954,-0.8293574046427954,1.3689759286905379,3.2410240713094622,-0.0888680420387375,1.517760838446407,21.6,8.4,24.0,-37.0,-1.7,14.6,1601,236,False,True,True,0.0,0.0,0.7699530516431925,1.1674491392801252,Triple,triple,Corbin Carroll triples (1) on a sharp line drive to center fielder Leody Taveras. Alek Thomas scores. Evan Longoria scores.,3B,2.0,109.4,13.0,317.0,line_drive,hard,8,102.43,44.45
74,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:51:31.768Z,2023-10-28T00:51:37.159Z,3,2,1,3,True,2,2,Ketel Marte,Left,Nathan Eovaldi,Right,Ball,B,CU,Curveball,0,0,1,1,75.6,69.6,3.50074115827721,1.65762304326779,11,0.89,0.49747673572142315,6.276806807276456,0.8293574046427954,-0.8293574046427954,1.536598971958328,3.6217652295866722,-0.7822522687962038,3.9773119083776187,8.4,12.0,24.0,-52.0,-4.2,-7.7,1744,44,False,False,True,0.0,0.0,,,,,,,,,,,,,,,
75,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:51:48.619Z,2023-10-28T00:51:53.609Z,3,2,1,3,True,2,2,Ketel Marte,Left,Nathan Eovaldi,Right,Ball,B,FS,Splitter,1,0,1,2,89.3,82.0,3.50074115827721,1.70927798538895,14,0.86,0.42348583819417307,6.679662896941275,0.8293574046427954,-0.8293574046427954,1.5882539140794878,3.6217652295866722,0.6729570481938854,0.01457708318124278,31.2,7.2,24.0,-29.3,5.4,17.2,1718,229,False,False,True,0.0,0.0,,,,,,,,,,,,,,,
76,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T00:52:20.485Z,2023-10-28T00:52:25.641Z,3,2,1,3,True,2,2,Ketel Marte,Left,Nathan Eovaldi,Right,Foul Tip,T,FS,Splitter,2,0,1,3,89.0,82.1,3.58,1.71,14,0.9,0.4232446547869646,6.69720538334401,0.8293574046427954,-0.8293574046427954,1.5889759286905378,3.701024071309462,0.5955921441242912,0.8405026369450306,24.0,8.4,24.0,-32.9,1.7,14.6,1673,239,False,False,True,0.0,0.0,,,,,,,,,,,,,,,
